nr,name,jahr,studierende_fh
09761,"Augsburg, Stadt",2008,15.5
09761,"Augsburg, Stadt",2009,16.3
09761,"Augsburg, Stadt",2010,16.8
09761,"Augsburg, Stadt",2011,18
09761,"Augsburg, Stadt",2012,19.5
09761,"Augsburg, Stadt",2013,20.9
09761,"Augsburg, Stadt",2014,21
09761,"Augsburg, Stadt",2015,20.6
09761,"Augsburg, Stadt",2016,20.9
09761,"Augsburg, Stadt",2017,22.5
09762,"Kaufbeuren, Stadt",1998,0
09762,"Kaufbeuren, Stadt",1999,0
09762,"Kaufbeuren, Stadt",2000,0
09762,"Kaufbeuren, Stadt",2001,0
09762,"Kaufbeuren, Stadt",2002,0
09762,"Kaufbeuren, Stadt",2003,0
09762,"Kaufbeuren, Stadt",2004,0
09762,"Kaufbeuren, Stadt",2005,0
09762,"Kaufbeuren, Stadt",2006,0
09762,"Kaufbeuren, Stadt",2007,0
09762,"Kaufbeuren, Stadt",2008,0
09762,"Kaufbeuren, Stadt",2009,0
09762,"Kaufbeuren, Stadt",2010,0
09762,"Kaufbeuren, Stadt",2011,0
09762,"Kaufbeuren, Stadt",2012,0
09762,"Kaufbeuren, Stadt",2013,0
09762,"Kaufbeuren, Stadt",2014,0
09762,"Kaufbeuren, Stadt",2015,0
09762,"Kaufbeuren, Stadt",2016,0
09762,"Kaufbeuren, Stadt",2017,0
09763,"Kempten (Allgäu), Stadt",1998,30
09763,"Kempten (Allgäu), Stadt",1999,31.9
09763,"Kempten (Allgäu), Stadt",2000,35
09763,"Kempten (Allgäu), Stadt",2001,38.6
09763,"Kempten (Allgäu), Stadt",2002,41.1
09763,"Kempten (Allgäu), Stadt",2003,45.6
09763,"Kempten (Allgäu), Stadt",2004,48.4
09763,"Kempten (Allgäu), Stadt",2005,48.6
09763,"Kempten (Allgäu), Stadt",2006,49.4
09763,"Kempten (Allgäu), Stadt",2007,49
09763,"Kempten (Allgäu), Stadt",2008,51
09763,"Kempten (Allgäu), Stadt",2009,54.5
09763,"Kempten (Allgäu), Stadt",2010,62.1
09763,"Kempten (Allgäu), Stadt",2011,69
09763,"Kempten (Allgäu), Stadt",2012,74.1
09763,"Kempten (Allgäu), Stadt",2013,81.6
09763,"Kempten (Allgäu), Stadt",2014,88
09763,"Kempten (Allgäu), Stadt",2015,87.8
09763,"Kempten (Allgäu), Stadt",2016,89.5
09763,"Kempten (Allgäu), Stadt",2017,87.6
09764,"Memmingen, Stadt",1998,0
09764,"Memmingen, Stadt",1999,0
09764,"Memmingen, Stadt",2000,0
09764,"Memmingen, Stadt",2001,0
09764,"Memmingen, Stadt",2002,0
09764,"Memmingen, Stadt",2003,0
09764,"Memmingen, Stadt",2004,0
09764,"Memmingen, Stadt",2005,0
09764,"Memmingen, Stadt",2006,0
09764,"Memmingen, Stadt",2007,0
09764,"Memmingen, Stadt",2008,0
09764,"Memmingen, Stadt",2009,0
09764,"Memmingen, Stadt",2010,0
09764,"Memmingen, Stadt",2011,0
09764,"Memmingen, Stadt",2012,0
09764,"Memmingen, Stadt",2013,0
09764,"Memmingen, Stadt",2014,0
09764,"Memmingen, Stadt",2015,0
09764,"Memmingen, Stadt",2016,0
09764,"Memmingen, Stadt",2017,0
09771,Aichach-Friedberg,1998,0
09771,Aichach-Friedberg,1999,0
09771,Aichach-Friedberg,2000,0
09771,Aichach-Friedberg,2001,0
09771,Aichach-Friedberg,2002,0
09771,Aichach-Friedberg,2003,0
09771,Aichach-Friedberg,2004,0
09771,Aichach-Friedberg,2005,0
09771,Aichach-Friedberg,2006,0
09771,Aichach-Friedberg,2007,0
09771,Aichach-Friedberg,2008,0
09771,Aichach-Friedberg,2009,0
09771,Aichach-Friedberg,2010,0
09771,Aichach-Friedberg,2011,0
09771,Aichach-Friedberg,2012,0
09771,Aichach-Friedberg,2013,0
09771,Aichach-Friedberg,2014,0
09771,Aichach-Friedberg,2015,0
09771,Aichach-Friedberg,2016,0
09771,Aichach-Friedberg,2017,0
09772,Augsburg,1998,0
09772,Augsburg,1999,0
09772,Augsburg,2000,0
09772,Augsburg,2001,0
09772,Augsburg,2002,0
09772,Augsburg,2003,0
09772,Augsburg,2004,0
09772,Augsburg,2005,0
09772,Augsburg,2006,0
09772,Augsburg,2007,0
09772,Augsburg,2008,0
09772,Augsburg,2009,0
09772,Augsburg,2010,0
09772,Augsburg,2011,0
09772,Augsburg,2012,0
09772,Augsburg,2013,0
09772,Augsburg,2014,0
09772,Augsburg,2015,0
09772,Augsburg,2016,0
09772,Augsburg,2017,0
09773,Dillingen a.d.Donau,1998,0
09773,Dillingen a.d.Donau,1999,0
09773,Dillingen a.d.Donau,2000,0
09773,Dillingen a.d.Donau,2001,0
09773,Dillingen a.d.Donau,2002,0
09773,Dillingen a.d.Donau,2003,0
09773,Dillingen a.d.Donau,2004,0
09773,Dillingen a.d.Donau,2005,0
09773,Dillingen a.d.Donau,2006,0
09773,Dillingen a.d.Donau,2007,0
09773,Dillingen a.d.Donau,2008,0
09773,Dillingen a.d.Donau,2009,0
09773,Dillingen a.d.Donau,2010,0
09773,Dillingen a.d.Donau,2011,0
09773,Dillingen a.d.Donau,2012,0
09773,Dillingen a.d.Donau,2013,0
09773,Dillingen a.d.Donau,2014,0
09773,Dillingen a.d.Donau,2015,0
09773,Dillingen a.d.Donau,2016,0
09773,Dillingen a.d.Donau,2017,0
09774,Günzburg,1998,0
09774,Günzburg,1999,0
09774,Günzburg,2000,0
09774,Günzburg,2001,0
09774,Günzburg,2002,0
09774,Günzburg,2003,0
09774,Günzburg,2004,0
09774,Günzburg,2005,0
09774,Günzburg,2006,0
09774,Günzburg,2007,0
09774,Günzburg,2008,0
09774,Günzburg,2009,0
09774,Günzburg,2010,0
09774,Günzburg,2011,0
09774,Günzburg,2012,0
09774,Günzburg,2013,0
09774,Günzburg,2014,0
09774,Günzburg,2015,0
09774,Günzburg,2016,0
09774,Günzburg,2017,0
09775,Neu-Ulm,1998,4.8
09775,Neu-Ulm,1999,5.4
09775,Neu-Ulm,2000,6
09775,Neu-Ulm,2001,7.5
09775,Neu-Ulm,2002,9.1
09775,Neu-Ulm,2003,9.8
09775,Neu-Ulm,2004,10.5
09775,Neu-Ulm,2005,11.3
09775,Neu-Ulm,2006,11.2
09775,Neu-Ulm,2007,11.6
09775,Neu-Ulm,2008,12.7
09775,Neu-Ulm,2009,13.5
09775,Neu-Ulm,2010,14.7
09775,Neu-Ulm,2011,17.1
09775,Neu-Ulm,2012,18.8
09775,Neu-Ulm,2013,20.7
09775,Neu-Ulm,2014,21.8
09775,Neu-Ulm,2015,21.8
09775,Neu-Ulm,2016,22.3
09775,Neu-Ulm,2017,22.4
09776,Lindau (Bodensee),1998,0
09776,Lindau (Bodensee),1999,0
09776,Lindau (Bodensee),2000,0
09776,Lindau (Bodensee),2001,0
09776,Lindau (Bodensee),2002,0
09776,Lindau (Bodensee),2003,0
09776,Lindau (Bodensee),2004,0
09776,Lindau (Bodensee),2005,0
09776,Lindau (Bodensee),2006,0
09776,Lindau (Bodensee),2007,0
09776,Lindau (Bodensee),2008,0
09776,Lindau (Bodensee),2009,0
09776,Lindau (Bodensee),2010,0
09776,Lindau (Bodensee),2011,0
09776,Lindau (Bodensee),2012,0
09776,Lindau (Bodensee),2013,0
09776,Lindau (Bodensee),2014,0
09776,Lindau (Bodensee),2015,0
09776,Lindau (Bodensee),2016,0
09776,Lindau (Bodensee),2017,0
09777,Ostallgäu,1998,0
09777,Ostallgäu,1999,0
09777,Ostallgäu,2000,0
09777,Ostallgäu,2001,0
09777,Ostallgäu,2002,0
09777,Ostallgäu,2003,0
09777,Ostallgäu,2004,0
09777,Ostallgäu,2005,0
09777,Ostallgäu,2006,0
09777,Ostallgäu,2007,0
09777,Ostallgäu,2008,0
09777,Ostallgäu,2009,0
09777,Ostallgäu,2010,0
09777,Ostallgäu,2011,0
09777,Ostallgäu,2012,0
09777,Ostallgäu,2013,0
09777,Ostallgäu,2014,0
09777,Ostallgäu,2015,0
09777,Ostallgäu,2016,0
09777,Ostallgäu,2017,0
09778,Unterallgäu,1998,0
09778,Unterallgäu,1999,0
09778,Unterallgäu,2000,0
09778,Unterallgäu,2001,0
09778,Unterallgäu,2002,0
09778,Unterallgäu,2003,0
09778,Unterallgäu,2004,0
09778,Unterallgäu,2005,0
09778,Unterallgäu,2006,0
09778,Unterallgäu,2007,0
09778,Unterallgäu,2008,0
09778,Unterallgäu,2009,0
09778,Unterallgäu,2010,0
09778,Unterallgäu,2011,0
09778,Unterallgäu,2012,0
09778,Unterallgäu,2013,0
09778,Unterallgäu,2014,0
09778,Unterallgäu,2015,0
09778,Unterallgäu,2016,0
09778,Unterallgäu,2017,0
09779,Donau-Ries,1998,0
09779,Donau-Ries,1999,0
09779,Donau-Ries,2000,0
09779,Donau-Ries,2001,0
09779,Donau-Ries,2002,0
09779,Donau-Ries,2003,0
09779,Donau-Ries,2004,0
09779,Donau-Ries,2005,0
09779,Donau-Ries,2006,0
09779,Donau-Ries,2007,0
09779,Donau-Ries,2008,0
09779,Donau-Ries,2009,0
09779,Donau-Ries,2010,0
09779,Donau-Ries,2011,0
09779,Donau-Ries,2012,0
09779,Donau-Ries,2013,0
09779,Donau-Ries,2014,0
09779,Donau-Ries,2015,0
09779,Donau-Ries,2016,0
09779,Donau-Ries,2017,0
09780,Oberallgäu,1998,0
09780,Oberallgäu,1999,0
09780,Oberallgäu,2000,0
09780,Oberallgäu,2001,0
09780,Oberallgäu,2002,0
09780,Oberallgäu,2003,0
09780,Oberallgäu,2004,0
09780,Oberallgäu,2005,0
09780,Oberallgäu,2006,0
09780,Oberallgäu,2007,0
09780,Oberallgäu,2008,0
09780,Oberallgäu,2009,0
09780,Oberallgäu,2010,0
09780,Oberallgäu,2011,0
09780,Oberallgäu,2012,0
09780,Oberallgäu,2013,0
09780,Oberallgäu,2014,0
09780,Oberallgäu,2015,0
09780,Oberallgäu,2016,0
09780,Oberallgäu,2017,0
10041,Regionalverband Saarbrücken,1998,8
10041,Regionalverband Saarbrücken,1999,7.8
10041,Regionalverband Saarbrücken,2000,8
10041,Regionalverband Saarbrücken,2001,8.3
10041,Regionalverband Saarbrücken,2002,9
10041,Regionalverband Saarbrücken,2003,10.2
10041,Regionalverband Saarbrücken,2004,10.5
10041,Regionalverband Saarbrücken,2005,11.2
10041,Regionalverband Saarbrücken,2006,11.7
10041,Regionalverband Saarbrücken,2007,11.5
10041,Regionalverband Saarbrücken,2008,17.1
10041,Regionalverband Saarbrücken,2009,18.1
10041,Regionalverband Saarbrücken,2010,21.3
10041,Regionalverband Saarbrücken,2011,24.1
10041,Regionalverband Saarbrücken,2012,27.5
10041,Regionalverband Saarbrücken,2013,29.4
10041,Regionalverband Saarbrücken,2014,32.4
10041,Regionalverband Saarbrücken,2015,37.5
10041,Regionalverband Saarbrücken,2016,39.5
10041,Regionalverband Saarbrücken,2017,41.1
10042,Merzig-Wadern,1998,0
10042,Merzig-Wadern,1999,0
10042,Merzig-Wadern,2000,0
10042,Merzig-Wadern,2001,0
10042,Merzig-Wadern,2002,0
10042,Merzig-Wadern,2003,0
10042,Merzig-Wadern,2004,0
10042,Merzig-Wadern,2005,0
10042,Merzig-Wadern,2006,0
10042,Merzig-Wadern,2007,0
10042,Merzig-Wadern,2008,0
10042,Merzig-Wadern,2009,0
10042,Merzig-Wadern,2010,0
10042,Merzig-Wadern,2011,0
10042,Merzig-Wadern,2012,0
10042,Merzig-Wadern,2013,0
10042,Merzig-Wadern,2014,0
10042,Merzig-Wadern,2015,0
10042,Merzig-Wadern,2016,0
10042,Merzig-Wadern,2017,0
10043,Neunkirchen,1998,0
10043,Neunkirchen,1999,0
10043,Neunkirchen,2000,0
10043,Neunkirchen,2001,0
10043,Neunkirchen,2002,0
10043,Neunkirchen,2003,0
10043,Neunkirchen,2004,0
10043,Neunkirchen,2005,0
10043,Neunkirchen,2006,0
10043,Neunkirchen,2007,0
10043,Neunkirchen,2008,0
10043,Neunkirchen,2009,0
10043,Neunkirchen,2010,0
10043,Neunkirchen,2011,0
10043,Neunkirchen,2012,0
10043,Neunkirchen,2013,0
10043,Neunkirchen,2014,0
10043,Neunkirchen,2015,0
10043,Neunkirchen,2016,0
10043,Neunkirchen,2017,0
10044,Saarlouis,1998,0
10044,Saarlouis,1999,0
10044,Saarlouis,2000,0
10044,Saarlouis,2001,0
10044,Saarlouis,2002,0
10044,Saarlouis,2003,0
10044,Saarlouis,2004,0
10044,Saarlouis,2005,0
10044,Saarlouis,2006,0
10044,Saarlouis,2007,0
10044,Saarlouis,2008,0
10044,Saarlouis,2009,0
10044,Saarlouis,2010,0
10044,Saarlouis,2011,0
10044,Saarlouis,2012,0
10044,Saarlouis,2013,0
10044,Saarlouis,2014,0
10044,Saarlouis,2015,0
10044,Saarlouis,2016,0
10044,Saarlouis,2017,0
10045,Saarpfalz-Kreis,1998,0
10045,Saarpfalz-Kreis,1999,0
10045,Saarpfalz-Kreis,2000,0
10045,Saarpfalz-Kreis,2001,0
10045,Saarpfalz-Kreis,2002,0
10045,Saarpfalz-Kreis,2003,0
10045,Saarpfalz-Kreis,2004,0
10045,Saarpfalz-Kreis,2005,0
10045,Saarpfalz-Kreis,2006,0
10045,Saarpfalz-Kreis,2007,0
10045,Saarpfalz-Kreis,2008,0
10045,Saarpfalz-Kreis,2009,0
10045,Saarpfalz-Kreis,2010,0
10045,Saarpfalz-Kreis,2011,0
10045,Saarpfalz-Kreis,2012,0
10045,Saarpfalz-Kreis,2013,0
10045,Saarpfalz-Kreis,2014,0
10045,Saarpfalz-Kreis,2015,0
10045,Saarpfalz-Kreis,2016,0
10045,Saarpfalz-Kreis,2017,0
10046,St. Wendel,1998,0
10046,St. Wendel,1999,0
10046,St. Wendel,2000,0
10046,St. Wendel,2001,0
10046,St. Wendel,2002,0
10046,St. Wendel,2003,0
10046,St. Wendel,2004,0
10046,St. Wendel,2005,0
10046,St. Wendel,2006,0
10046,St. Wendel,2007,0
10046,St. Wendel,2008,0
10046,St. Wendel,2009,0
10046,St. Wendel,2010,0
10046,St. Wendel,2011,0
10046,St. Wendel,2012,0
10046,St. Wendel,2013,0
10046,St. Wendel,2014,0
10046,St. Wendel,2015,0
10046,St. Wendel,2016,0
10046,St. Wendel,2017,0
11000,"Berlin, Stadt",1998,5.9
11000,"Berlin, Stadt",1999,6.3
11000,"Berlin, Stadt",2000,5.6
11000,"Berlin, Stadt",2001,6.5
11000,"Berlin, Stadt",2002,6.8
11000,"Berlin, Stadt",2003,7.7
11000,"Berlin, Stadt",2004,7.9
11000,"Berlin, Stadt",2005,8
11000,"Berlin, Stadt",2006,8.3
11000,"Berlin, Stadt",2007,8.7
11000,"Berlin, Stadt",2008,9
11000,"Berlin, Stadt",2009,10.6
11000,"Berlin, Stadt",2010,11.5
11000,"Berlin, Stadt",2011,12.9
11000,"Berlin, Stadt",2012,13.8
11000,"Berlin, Stadt",2013,14.6
11000,"Berlin, Stadt",2014,15
11000,"Berlin, Stadt",2015,15
11000,"Berlin, Stadt",2016,15.2
11000,"Berlin, Stadt",2017,16.1
12051,"Brandenburg an der Havel, Stadt",1998,15.2
12051,"Brandenburg an der Havel, Stadt",1999,18.2
12051,"Brandenburg an der Havel, Stadt",2000,21.1
12051,"Brandenburg an der Havel, Stadt",2001,24.3
12051,"Brandenburg an der Havel, Stadt",2002,26.4
12051,"Brandenburg an der Havel, Stadt",2003,29.6
12051,"Brandenburg an der Havel, Stadt",2004,31.9
12051,"Brandenburg an der Havel, Stadt",2005,33
12051,"Brandenburg an der Havel, Stadt",2006,34.1
12051,"Brandenburg an der Havel, Stadt",2007,35.9
12051,"Brandenburg an der Havel, Stadt",2008,38.6
12051,"Brandenburg an der Havel, Stadt",2009,41.6
12051,"Brandenburg an der Havel, Stadt",2010,41.6
12051,"Brandenburg an der Havel, Stadt",2011,41.5
12051,"Brandenburg an der Havel, Stadt",2012,41
12051,"Brandenburg an der Havel, Stadt",2013,39.1
12051,"Brandenburg an der Havel, Stadt",2014,36.7
12051,"Brandenburg an der Havel, Stadt",2015,36.5
12051,"Brandenburg an der Havel, Stadt",2016,36.4
12051,"Brandenburg an der Havel, Stadt",2017,36.7
12052,"Cottbus, Stadt",1998,10.1
12052,"Cottbus, Stadt",1999,11
12052,"Cottbus, Stadt",2000,11.3
12052,"Cottbus, Stadt",2001,10.7
12052,"Cottbus, Stadt",2002,10.7
12052,"Cottbus, Stadt",2003,10.6
12052,"Cottbus, Stadt",2004,11.1
12052,"Cottbus, Stadt",2005,10.6
12052,"Cottbus, Stadt",2006,10
12052,"Cottbus, Stadt",2007,9.8
12052,"Cottbus, Stadt",2008,9.6
12052,"Cottbus, Stadt",2009,9.7
12052,"Cottbus, Stadt",2010,15.5
12052,"Cottbus, Stadt",2011,15.6
12052,"Cottbus, Stadt",2012,48.6
12052,"Cottbus, Stadt",2013,33.7
12052,"Cottbus, Stadt",2014,0
12052,"Cottbus, Stadt",2015,0
12052,"Cottbus, Stadt",2016,0
12052,"Cottbus, Stadt",2017,0
12053,"Frankfurt (Oder), Stadt",1998,0
12053,"Frankfurt (Oder), Stadt",1999,0
12053,"Frankfurt (Oder), Stadt",2000,0
12053,"Frankfurt (Oder), Stadt",2001,0
12053,"Frankfurt (Oder), Stadt",2002,0
12053,"Frankfurt (Oder), Stadt",2003,0
12053,"Frankfurt (Oder), Stadt",2004,0
12053,"Frankfurt (Oder), Stadt",2005,0
12053,"Frankfurt (Oder), Stadt",2006,0
12053,"Frankfurt (Oder), Stadt",2007,0
12053,"Frankfurt (Oder), Stadt",2008,0
12053,"Frankfurt (Oder), Stadt",2009,0
12053,"Frankfurt (Oder), Stadt",2010,0
12053,"Frankfurt (Oder), Stadt",2011,0
12053,"Frankfurt (Oder), Stadt",2012,0
12053,"Frankfurt (Oder), Stadt",2013,0
12053,"Frankfurt (Oder), Stadt",2014,0
12053,"Frankfurt (Oder), Stadt",2015,0
12053,"Frankfurt (Oder), Stadt",2016,0
12053,"Frankfurt (Oder), Stadt",2017,0
12054,"Potsdam, Stadt",1998,11.9
12054,"Potsdam, Stadt",1999,13.2
12054,"Potsdam, Stadt",2000,14.4
12054,"Potsdam, Stadt",2001,14.7
12054,"Potsdam, Stadt",2002,15
12054,"Potsdam, Stadt",2003,16
12054,"Potsdam, Stadt",2004,16.5
12054,"Potsdam, Stadt",2005,17.1
12054,"Potsdam, Stadt",2006,18.1
12054,"Potsdam, Stadt",2007,18.6
12054,"Potsdam, Stadt",2008,19.3
12054,"Potsdam, Stadt",2009,20.1
12054,"Potsdam, Stadt",2010,21.5
12054,"Potsdam, Stadt",2011,23.2
12054,"Potsdam, Stadt",2012,0.7
12054,"Potsdam, Stadt",2013,0.8
12054,"Potsdam, Stadt",2014,21.3
12054,"Potsdam, Stadt",2015,20.2
12054,"Potsdam, Stadt",2016,21.5
12054,"Potsdam, Stadt",2017,22.1
12060,Barnim,1998,6.5
12060,Barnim,1999,6.4
12060,Barnim,2000,6.6
12060,Barnim,2001,6.7
12060,Barnim,2002,7.3
12060,Barnim,2003,8.1
12060,Barnim,2004,8.3
12060,Barnim,2005,8.6
12060,Barnim,2006,8.6
12060,Barnim,2007,9.1
12060,Barnim,2008,9.4
12060,Barnim,2009,10.1
12060,Barnim,2010,10.6
12060,Barnim,2011,11.5
12060,Barnim,2012,11.7
12060,Barnim,2013,11.6
12060,Barnim,2014,11.9
12060,Barnim,2015,12.1
12060,Barnim,2016,11.6
12060,Barnim,2017,11.9
12061,Dahme-Spreewald,1998,11.2
12061,Dahme-Spreewald,1999,13.3
12061,Dahme-Spreewald,2000,15.9
12061,Dahme-Spreewald,2001,18.3
12061,Dahme-Spreewald,2002,18.1
12061,Dahme-Spreewald,2003,17.9
12061,Dahme-Spreewald,2004,17.8
12061,Dahme-Spreewald,2005,18.8
12061,Dahme-Spreewald,2006,19.9
12061,Dahme-Spreewald,2007,20.7
12061,Dahme-Spreewald,2008,22.4
12061,Dahme-Spreewald,2009,24.4
12061,Dahme-Spreewald,2010,24.6
12061,Dahme-Spreewald,2011,26.4
12061,Dahme-Spreewald,2012,25.9
12061,Dahme-Spreewald,2013,26.2
12061,Dahme-Spreewald,2014,25.1
12061,Dahme-Spreewald,2015,24.6
12061,Dahme-Spreewald,2016,22.8
12061,Dahme-Spreewald,2017,21.4
12062,Elbe-Elster,1998,0
12062,Elbe-Elster,1999,0
12062,Elbe-Elster,2000,0
12062,Elbe-Elster,2001,0
12062,Elbe-Elster,2002,0
12062,Elbe-Elster,2003,0
12062,Elbe-Elster,2004,0
12062,Elbe-Elster,2005,0
12062,Elbe-Elster,2006,0
12062,Elbe-Elster,2007,0
12062,Elbe-Elster,2008,0
12062,Elbe-Elster,2009,0
12062,Elbe-Elster,2010,0
12062,Elbe-Elster,2011,0
12062,Elbe-Elster,2012,0
12062,Elbe-Elster,2013,0
12062,Elbe-Elster,2014,0
12062,Elbe-Elster,2015,0
12062,Elbe-Elster,2016,0
12062,Elbe-Elster,2017,0
12063,Havelland,1998,0
12063,Havelland,1999,0
12063,Havelland,2000,0
12063,Havelland,2001,0
12063,Havelland,2002,0
12063,Havelland,2003,0.4
12063,Havelland,2004,0.4
12063,Havelland,2005,0.5
12063,Havelland,2006,0.5
12063,Havelland,2007,0.6
12063,Havelland,2008,0.6
12063,Havelland,2009,0.6
12063,Havelland,2010,0.6
12063,Havelland,2011,0.5
12063,Havelland,2012,0.4
12063,Havelland,2013,0.4
12063,Havelland,2014,0.4
12063,Havelland,2015,0.4
12063,Havelland,2016,0.5
12063,Havelland,2017,0.5
12064,Märkisch-Oderland,1998,0
12064,Märkisch-Oderland,1999,0
12064,Märkisch-Oderland,2000,0
12064,Märkisch-Oderland,2001,0
12064,Märkisch-Oderland,2002,0
12064,Märkisch-Oderland,2003,0
12064,Märkisch-Oderland,2004,0
12064,Märkisch-Oderland,2005,0
12064,Märkisch-Oderland,2006,0
12064,Märkisch-Oderland,2007,0
12064,Märkisch-Oderland,2008,0
12064,Märkisch-Oderland,2009,0
12064,Märkisch-Oderland,2010,0
12064,Märkisch-Oderland,2011,0
12064,Märkisch-Oderland,2012,0
12064,Märkisch-Oderland,2013,0
12064,Märkisch-Oderland,2014,0
12064,Märkisch-Oderland,2015,0
12064,Märkisch-Oderland,2016,0
12064,Märkisch-Oderland,2017,0
12065,Oberhavel,1998,0
12065,Oberhavel,1999,0
12065,Oberhavel,2000,0
12065,Oberhavel,2001,0
12065,Oberhavel,2002,0
12065,Oberhavel,2003,0
12065,Oberhavel,2004,0
12065,Oberhavel,2005,0
12065,Oberhavel,2006,0
12065,Oberhavel,2007,0
12065,Oberhavel,2008,0
12065,Oberhavel,2009,0
12065,Oberhavel,2010,0
12065,Oberhavel,2011,0
12065,Oberhavel,2012,0
12065,Oberhavel,2013,0
12065,Oberhavel,2014,0
12065,Oberhavel,2015,0
12065,Oberhavel,2016,0
12065,Oberhavel,2017,0
12066,Oberspreewald-Lausitz,1998,7.7
12066,Oberspreewald-Lausitz,1999,9.1
12066,Oberspreewald-Lausitz,2000,10.6
12066,Oberspreewald-Lausitz,2001,11.7
12066,Oberspreewald-Lausitz,2002,13
12066,Oberspreewald-Lausitz,2003,14.1
12066,Oberspreewald-Lausitz,2004,15.4
12066,Oberspreewald-Lausitz,2005,16.6
12066,Oberspreewald-Lausitz,2006,18
12066,Oberspreewald-Lausitz,2007,18.6
12066,Oberspreewald-Lausitz,2008,19.2
12066,Oberspreewald-Lausitz,2009,20.1
12066,Oberspreewald-Lausitz,2010,15.4
12066,Oberspreewald-Lausitz,2011,15.6
12066,Oberspreewald-Lausitz,2012,15.3
12066,Oberspreewald-Lausitz,2013,0
12066,Oberspreewald-Lausitz,2014,0
12066,Oberspreewald-Lausitz,2015,0
12066,Oberspreewald-Lausitz,2016,0
12066,Oberspreewald-Lausitz,2017,0
12067,Oder-Spree,1998,0
12067,Oder-Spree,1999,0
12067,Oder-Spree,2000,0
12067,Oder-Spree,2001,0
12067,Oder-Spree,2002,0
12067,Oder-Spree,2003,0
12067,Oder-Spree,2004,0
12067,Oder-Spree,2005,0
12067,Oder-Spree,2006,0
12067,Oder-Spree,2007,0
12067,Oder-Spree,2008,0
12067,Oder-Spree,2009,0
12067,Oder-Spree,2010,0
12067,Oder-Spree,2011,0
12067,Oder-Spree,2012,0
12067,Oder-Spree,2013,0
12067,Oder-Spree,2014,0
12067,Oder-Spree,2015,0
12067,Oder-Spree,2016,0
12067,Oder-Spree,2017,0
12068,Ostprignitz-Ruppin,1998,0
12068,Ostprignitz-Ruppin,1999,0
12068,Ostprignitz-Ruppin,2000,0
12068,Ostprignitz-Ruppin,2001,0
12068,Ostprignitz-Ruppin,2002,0
12068,Ostprignitz-Ruppin,2003,0
12068,Ostprignitz-Ruppin,2004,0
12068,Ostprignitz-Ruppin,2005,0
12068,Ostprignitz-Ruppin,2006,0
12068,Ostprignitz-Ruppin,2007,0
12068,Ostprignitz-Ruppin,2008,0
12068,Ostprignitz-Ruppin,2009,0
12068,Ostprignitz-Ruppin,2010,0
12068,Ostprignitz-Ruppin,2011,0
12068,Ostprignitz-Ruppin,2012,0
12068,Ostprignitz-Ruppin,2013,0
12068,Ostprignitz-Ruppin,2014,0
12068,Ostprignitz-Ruppin,2015,0
12068,Ostprignitz-Ruppin,2016,0
12068,Ostprignitz-Ruppin,2017,0
12069,Potsdam-Mittelmark,1998,0
12069,Potsdam-Mittelmark,1999,0
12069,Potsdam-Mittelmark,2000,0
12069,Potsdam-Mittelmark,2001,0
12069,Potsdam-Mittelmark,2002,0
12069,Potsdam-Mittelmark,2003,0
12069,Potsdam-Mittelmark,2004,0
12069,Potsdam-Mittelmark,2005,0
12069,Potsdam-Mittelmark,2006,0
12069,Potsdam-Mittelmark,2007,0
12069,Potsdam-Mittelmark,2008,0
12069,Potsdam-Mittelmark,2009,0
12069,Potsdam-Mittelmark,2010,0
12069,Potsdam-Mittelmark,2011,0
12069,Potsdam-Mittelmark,2012,0
12069,Potsdam-Mittelmark,2013,0
12069,Potsdam-Mittelmark,2014,0
12069,Potsdam-Mittelmark,2015,0
12069,Potsdam-Mittelmark,2016,0
12069,Potsdam-Mittelmark,2017,0
12070,Prignitz,1998,0
12070,Prignitz,1999,0
12070,Prignitz,2000,0
12070,Prignitz,2001,0
12070,Prignitz,2002,0
12070,Prignitz,2003,0
12070,Prignitz,2004,0
12070,Prignitz,2005,0
12070,Prignitz,2006,0
12070,Prignitz,2007,0
12070,Prignitz,2008,0
12070,Prignitz,2009,0
12070,Prignitz,2010,0
12070,Prignitz,2011,0
12070,Prignitz,2012,0
12070,Prignitz,2013,0
12070,Prignitz,2014,0
12070,Prignitz,2015,0
12070,Prignitz,2016,0
12070,Prignitz,2017,0
12071,Spree-Neiße,1998,0
12071,Spree-Neiße,1999,0
12071,Spree-Neiße,2000,0
12071,Spree-Neiße,2001,0
12071,Spree-Neiße,2002,0
12071,Spree-Neiße,2003,0
12071,Spree-Neiße,2004,0
12071,Spree-Neiße,2005,0
12071,Spree-Neiße,2006,0
12071,Spree-Neiße,2007,0
12071,Spree-Neiße,2008,0
12071,Spree-Neiße,2009,0
12071,Spree-Neiße,2010,0
12071,Spree-Neiße,2011,0
12071,Spree-Neiße,2012,0
12071,Spree-Neiße,2013,0
12071,Spree-Neiße,2014,0
12071,Spree-Neiße,2015,0
12071,Spree-Neiße,2016,0
12071,Spree-Neiße,2017,0
12072,Teltow-Fläming,1998,0
12072,Teltow-Fläming,1999,0
12072,Teltow-Fläming,2000,0
12072,Teltow-Fläming,2001,0
12072,Teltow-Fläming,2002,0
12072,Teltow-Fläming,2003,0
12072,Teltow-Fläming,2004,0
12072,Teltow-Fläming,2005,0
12072,Teltow-Fläming,2006,0
12072,Teltow-Fläming,2007,0
